CustomerID,TypeService,TypeClient,Province,Ville,Quartier,Mois,Date,IndexPrecedent,IndexActuel,Consommation,MontantFacture,StatutPaiement,AnomalyScore,SuspectFlag,TypeSuspect
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2020-12,2020-12-01,82898.23,82999.87,101.63999999999942,164.7,Payé,0.2485,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Shoul,2021-01,2021-01-01,82999.87,83066.86,66.99000000000524,132.31,Payé,0.245,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-02,2021-02-01,83066.86,83142.23,75.36999999999534,138.5,Payé,0.1422,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-03,2021-03-01,83142.23,83244.77,102.54000000000815,153.78,Payé,0.2767,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-04,2021-04-01,83244.77,83355.15,110.3799999999901,173.55,Payé,0.2698,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-05,2021-05-01,83355.15,83488.14,132.99000000000524,187.83,Payé,0.2541,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-06,2021-06-01,83488.14,83648.12,159.97999999999593,214.17,Payé,0.1042,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-07,2021-07-01,83648.12,83790.1,141.98000000001048,191.34,Payé,0.119,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-08,2021-08-01,83790.1,83974.4,184.29999999998836,242.45,Payé,0.3824,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-09,2021-09-01,83974.4,84130.23,155.83000000000175,203.15,Payé,0.1582,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-10,2021-10-01,84130.23,84275.46,145.23000000001048,194.6,Payé,0.0795,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-11,2021-11-01,84275.46,84395.13,119.66999999999825,169.23,Payé,0.2218,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2021-12,2021-12-01,84395.13,84459.55,64.41999999999825,91.43,Payé,0.2318,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2022-01,2022-01-01,84459.55,84544.04,84.48999999999069,134.14,Payé,0.3786,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2022-02,2022-02-01,84544.04,84635.03,90.99000000000524,160.64,Payé,0.2935,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2022-03,2022-03-01,84635.03,84726.56,91.52999999999884,145.28,Payé,0.1061,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2022-04,2022-04-01,84726.56,84847.91,121.35000000000582,167.29,En retard,0.0547,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2022-05,2022-05-01,84847.91,84957.48,109.56999999999243,140.41,Payé,0.1104,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2022-06,2022-06-01,84957.48,85112.29,154.80999999999767,202.37,Payé,0.3037,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2022-07,2022-07-01,85112.29,85255.71,143.4200000000128,189.43,Payé,0.0229,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2022-08,2022-08-01,85255.71,85403.63,147.91999999999825,191.3,Payé,0.2223,0,Aucune
C000974,Électricité,Particulier,Rabat,Rabat,Médina,2022-09,2022-09-01,97717.56,85515.43,111.8,174.44,En retard,0.1909,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2022-11,2022-11-01,175924.89,175944.44,19.54999999998836,141.37,Payé,0.443,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2022-12,2022-12-01,175944.44,175962.93,18.489999999990687,142.09,Impayé,0.1043,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2023-01,2023-01-01,175962.93,175983.14,20.210000000020955,146.48,Payé,0.2706,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2023-02,2023-02-01,175983.14,176002.61,19.46999999997206,175.39,En retard,0.2354,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2023-03,2023-03-01,176002.61,176029.3,26.69000000000233,192.16,Payé,0.0108,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2023-04,2023-04-01,176029.3,176053.92,24.620000000024447,190.41,Payé,0.0302,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2023-05,2023-05-01,176053.92,176083.6,29.679999999993015,216.39,Payé,0.2641,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2023-06,2023-06-01,176083.6,97882.34,31.15,247.43,Payé,0.0933,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2023-07,2023-07-01,176114.75,176144.5,29.75,241.34,En retard,0.2229,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2023-08,2023-08-01,176144.5,176176.96,32.45999999999185,243.69,Payé,0.0197,0,Aucune
C000975,Eau,Particulier,Rabat,Rabat,Aviation,2023-09,2023-09-01,176176.96,176203.18,26.220000000001164,188.94,Payé,0.1762,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-03,2022-03-01,116967.83,117710.77,558.4899999999907,705.55375,Payé,0.0754,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-04,2022-04-01,117710.77,118400.22,558.4899999999907,705.55375,Payé,0.286,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-05,2022-05-01,97717.56,119512.24,558.4899999999907,705.55375,Impayé,0.2363,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-06,2022-06-01,119512.24,120914.73,558.4899999999907,705.55375,Payé,0.105,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-07,2022-07-01,120914.73,121870.09,558.4899999999907,705.55375,Impayé,0.166,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-08,2022-08-01,121870.09,123308.32,558.4899999999907,705.55375,Impayé,0.4084,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-09,2022-09-01,123308.32,124354.37,558.4899999999907,705.55375,Payé,0.301,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-10,2022-10-01,124354.37,125588.03,558.4899999999907,705.55375,Impayé,0.4077,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-11,2022-11-01,125588.03,126652.67,558.4899999999907,705.55375,Payé,0.0568,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2022-12,2022-12-01,126652.67,127422.2,558.4899999999907,705.55375,Payé,0.2384,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2023-01,2023-01-01,127422.2,128142.74,558.4899999999907,705.55375,En retard,0.0254,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2023-02,2023-02-01,128142.74,128919.34,558.4899999999907,705.55375,Payé,0.2709,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2023-03,2023-03-01,128919.34,129603.09,558.4899999999907,705.55375,Payé,0.0872,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2023-04,2023-04-01,129603.09,130423.21,558.4899999999907,705.55375,Payé,0.0,0,Aucune
C000976,Électricité,Commerce,Kénitra,Kénitra,Saknia,2023-05,2023-05-01,130423.21,131378.23,558.4899999999907,705.55375,Payé,0.2506,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2017-06,2017-06-01,12480.28,12707.19,226.90999999999985,263.13,Payé,0.3065,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2017-07,2017-07-01,12707.19,12867.28,160.09000000000015,229.45,Payé,0.2833,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2017-08,2017-08-01,12867.28,13095.35,228.0699999999997,297.73,Payé,0.5294,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2017-09,2017-09-01,13095.35,13274.61,179.26000000000022,225.16,Payé,0.2567,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2017-10,2017-10-01,13274.61,13442.0,167.38999999999942,206.04,Payé,0.0028,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2017-11,2017-11-01,13442.0,13632.7,190.70000000000073,243.47,Payé,0.2488,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2017-12,2017-12-01,13632.7,13782.68,149.97999999999956,193.37,Payé,0.1811,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-01,2018-01-01,13782.68,13934.19,151.51000000000022,207.95,Payé,0.0742,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-02,2018-02-01,13934.19,14067.2,133.01000000000022,184.26,En retard,0.1725,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-03,2018-03-01,14067.2,14185.22,118.01999999999862,160.97,Payé,0.0925,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-04,2018-04-01,14185.22,14310.49,125.27000000000044,183.02,Payé,0.0686,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-05,2018-05-01,14310.49,14485.59,175.10000000000036,222.24,En retard,0.1725,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-06,2018-06-01,14485.59,14684.27,198.6800000000003,253.14,Payé,0.1267,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-07,2018-07-01,14684.27,14922.98,238.70999999999913,286.17,En retard,0.4733,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-08,2018-08-01,14922.98,15084.19,161.21000000000095,223.57,Payé,0.3425,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-09,2018-09-01,15084.19,15368.12,283.9300000000003,381.08,Payé,0.2302,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-10,2018-10-01,15368.12,15565.73,197.60999999999876,256.15,Payé,0.0019,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-11,2018-11-01,15565.73,15777.6,211.8700000000008,280.91,Payé,0.236,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-12,2018-12-01,15777.6,15946.17,168.5699999999997,225.77,Payé,0.4683,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2019-01,2019-01-01,15946.17,97882.34,104.98,144.52,En retard,0.1712,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2019-02,2019-02-01,16051.16,16179.59,128.4300000000003,168.9,Payé,0.198,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2019-03,2019-03-01,16179.59,97882.34,131.8,206.51,Payé,0.3551,0,Aucune
C000977,Électricité,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2019-04,2019-04-01,16311.39,16449.17,137.77999999999884,212.98,Impayé,0.0945,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-01,2019-01-01,186591.64,186601.69,10.049999999988358,98.33,Payé,0.0027,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-02,2019-02-01,186601.69,186612.56,10.869999999995343,121.23,Payé,0.345,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-03,2019-03-01,186612.56,97882.34,14.12,136.14,Payé,0.1554,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-04,2019-04-01,186626.68,186642.29,15.610000000015134,131.32,Payé,0.2771,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-05,2019-05-01,186642.29,186662.8,20.50999999998021,144.77,Payé,0.0788,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-06,2019-06-01,186662.8,186681.11,18.30999999999767,238.58,Payé,0.3607,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-07,2019-07-01,97717.56,186699.78,18.67,133.63,Payé,0.0914,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-08,2019-08-01,186699.78,186724.6,24.820000000006985,174.54,En retard,0.1316,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-09,2019-09-01,186724.6,186744.06,19.45999999999185,168.47,Impayé,0.1725,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-10,2019-10-01,186744.06,186758.48,14.420000000012806,130.89,Payé,0.3113,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-10,2019-10-01,186744.06,186758.48,14.420000000012806,130.89,Payé,0.1725,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-11,2019-11-01,186758.48,186772.76,14.279999999998836,118.8,Payé,0.3066,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2019-12,2019-12-01,186772.76,186783.27,10.50999999998021,118.85,Payé,0.3984,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2020-01,2020-01-01,186783.27,186795.71,12.440000000002328,115.76,Impayé,0.5659,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2020-02,2020-02-01,186795.71,186811.46,15.75,121.98,En retard,0.1922,0,Aucune
C000978,Eau,Particulier,Skhirate-Témara,Tamesna,Tamesna,2020-03,2020-03-01,186811.46,186823.94,12.480000000010477,93.02,Payé,0.3785,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2014-04,2014-04-01,192165.29,192180.16,14.869999999995343,118.62,Payé,0.1605,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2014-05,2014-05-01,192180.16,192197.73,17.570000000006985,157.72,Payé,0.0809,0,Aucune
C000979,Eau,Particulier,Salé,Rabat,Bouknadel,2014-06,2014-06-01,192197.73,192215.29,17.55999999999767,129.94,Payé,0.0067,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2014-07,2014-07-01,192215.29,192232.15,16.85999999998603,142.08,Payé,0.0897,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2014-08,2014-08-01,192232.15,192246.63,14.480000000010477,118.6,Payé,0.2741,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2014-09,2014-09-01,192246.63,192266.69,20.05999999999767,169.29,Payé,0.0645,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2014-10,2014-10-01,192266.69,192285.24,18.54999999998836,170.63,Payé,0.1095,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Shoul,2014-11,2014-11-01,192285.24,192300.44,15.200000000011642,125.62,Payé,0.3574,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2014-12,2014-12-01,192300.44,192315.46,15.019999999989523,121.93,Payé,0.0124,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-01,2015-01-01,192315.46,192330.39,14.930000000022119,135.61,Payé,0.2808,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-02,2015-02-01,192330.39,192345.75,15.35999999998603,141.78,Impayé,0.124,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-03,2015-03-01,192345.75,192357.8,12.049999999988358,108.53,Payé,0.0599,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-04,2015-04-01,192357.8,192369.61,11.809999999997672,91.09,Payé,0.0,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-05,2015-05-01,192369.61,192390.42,20.810000000026776,185.71,Payé,0.2046,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-06,2015-06-01,192390.42,192406.59,16.169999999983702,122.34,Payé,0.0,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-07,2015-07-01,192406.59,192427.04,20.45000000001164,167.88,Payé,0.126,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-08,2015-08-01,192427.04,192443.02,15.979999999981374,132.29,Payé,0.072,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-09,2015-09-01,192443.02,192464.6,21.580000000016298,163.26,En retard,0.0632,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-10,2015-10-01,192464.6,192476.01,11.410000000003492,119.17,Payé,0.0,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-11,2015-11-01,192476.01,192492.06,16.04999999998836,146.84,Payé,0.0347,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2015-12,2015-12-01,192492.06,192502.59,10.529999999998836,88.7,Payé,0.0977,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2016-01,2016-01-01,192502.59,192513.81,11.220000000001164,87.57,Payé,0.6674,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2016-02,2016-02-01,192513.81,192524.41,10.60000000000582,121.4,En retard,0.4137,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2016-03,2016-03-01,192524.41,192538.2,13.790000000008149,117.41,Payé,0.0809,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2016-04,2016-04-01,192538.2,192550.14,11.940000000002328,130.29,Payé,0.0061,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2016-05,2016-05-01,192550.14,192570.13,19.989999999990687,147.24,Impayé,0.2066,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2016-06,2016-06-01,192570.13,192587.57,17.44000000000233,152.16,Payé,0.1723,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2016-07,2016-07-01,192587.57,192598.79,11.220000000001164,112.95,Payé,0.0398,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2016-08,2016-08-01,192598.79,192615.63,16.839999999996508,141.34,Payé,0.0942,0,Aucune
C000979,Eau,Particulier,Salé,Bouknadel,Bouknadel,2016-09,2016-09-01,192615.63,192634.22,18.589999999996508,148.25,Payé,0.1997,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2018-06,2018-06-01,34783.62,34814.16,30.540000000000873,250.99,Payé,0.1725,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2018-07,2018-07-01,34814.16,34845.23,31.06999999999971,225.75,Payé,0.257,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2018-08,2018-08-01,34845.23,34880.13,34.89999999999418,223.31,Payé,0.3815,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2018-09,2018-09-01,34880.13,34906.75,26.62000000000262,203.54,Payé,0.1346,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2018-10,2018-10-01,34906.75,34933.67,26.919999999998254,186.86,Payé,0.1215,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2018-11,2018-11-01,34933.67,34955.11,21.44000000000233,166.57,Payé,0.2219,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2018-12,2018-12-01,34955.11,34969.87,14.760000000002037,125.39,En retard,0.1399,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-01,2019-01-01,34969.87,34992.5,22.62999999999738,192.76,Impayé,0.3004,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-02,2019-02-01,34992.5,35017.77,25.2699999999968,214.29,Payé,0.2025,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-03,2019-03-01,35017.77,35043.55,25.780000000006112,201.73,En retard,0.2017,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-04,2019-04-01,35043.55,35074.71,31.159999999996217,246.56,Payé,0.0071,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-05,2019-05-01,35074.71,35098.21,23.5,195.55,Payé,0.0357,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-06,2019-06-01,35098.21,35133.75,35.54000000000087,253.79,Payé,0.1415,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-07,2019-07-01,35133.75,35166.91,33.16000000000349,254.32,Payé,0.1725,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-08,2019-08-01,35166.91,35199.07,32.15999999999622,227.62,Payé,0.0035,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-09,2019-09-01,35199.07,35228.03,28.959999999999127,200.94,Payé,0.2035,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-10,2019-10-01,35228.03,35260.66,32.63000000000466,222.62,Impayé,0.0883,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-11,2019-11-01,35260.66,35286.11,25.44999999999709,186.91,Payé,0.26,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2019-12,2019-12-01,35286.11,35308.78,22.669999999998254,171.36,Payé,0.2822,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-01,2020-01-01,35308.78,35326.94,18.160000000003492,161.96,Payé,0.0318,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-02,2020-02-01,35326.94,35349.28,22.339999999996508,169.52,Payé,0.1977,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-03,2020-03-01,35349.28,35369.11,19.830000000001746,162.5,En retard,0.28,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-04,2020-04-01,35369.11,35402.51,33.400000000001455,227.57,Payé,0.439,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-05,2020-05-01,35402.51,35435.68,33.169999999998254,255.58,Payé,0.1158,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-06,2020-06-01,35435.68,35464.15,28.470000000001164,201.58,Payé,0.2833,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-07,2020-07-01,35464.15,35499.18,35.029999999998836,246.43,Impayé,1.132245957072169,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-08,2020-08-01,35499.18,35535.08,35.900000000001455,246.23,En retard,0.3138,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-09,2020-09-01,35535.08,35572.11,37.029999999998836,257.97,Payé,0.0288,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-10,2020-10-01,35572.11,35600.79,28.68000000000029,202.48,Payé,0.2939,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-11,2020-11-01,35600.79,35628.79,28.0,184.22,Payé,0.4012,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2020-12,2020-12-01,35628.79,35657.7,28.909999999996217,201.8,Payé,0.3435,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2021-01,2021-01-01,35657.7,35681.04,23.340000000003783,187.73,En retard,0.1135,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2021-02,2021-02-01,35681.04,35706.15,25.110000000000582,194.51,Impayé,0.0235,0,Aucune
C000980,Eau,Particulier,Sidi Slimane,Sidi Yahya El Gharb,Sidi Yahya El Gharb,2021-03,2021-03-01,35706.15,35731.03,24.87999999999738,180.69,Payé,0.1474,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2015-06,2015-06-01,71021.42,71231.38,209.9600000000064,278.93,Payé,0.0946,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2015-07,2015-07-01,71231.38,71406.78,175.39999999999418,253.94,Impayé,0.3434,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2015-08,2015-08-01,71406.78,71618.69,211.9100000000035,272.72,Payé,0.2079,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2015-09,2015-09-01,71618.69,71902.29,283.59999999999127,351.13,Payé,0.135,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2015-10,2015-10-01,71902.29,72119.13,216.84000000001106,301.81,Payé,0.0068,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2015-11,2015-11-01,72119.13,97882.34,156.07,227.8,Payé,0.2491,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2015-12,2015-12-01,72275.2,72417.77,142.57000000000698,201.61,Payé,0.0397,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2016-01,2016-01-01,72417.77,72543.42,125.64999999999418,173.29,Payé,0.0633,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2016-02,2016-02-01,72543.42,72670.7,127.27999999999884,174.24,Payé,0.1725,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Ameur,2016-03,2016-03-01,72670.7,72812.23,141.52999999999884,192.78,Impayé,0.2224,0,Aucune
C000981,Électricité,Particulier,Salé,Ameur,Shoul,2016-04,2016-04-01,72812.23,72912.36,100.13000000000466,168.59,Impayé,0.8441,1,Sous-déclaration
